FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Chris,Brunt,MID,WBA,5000000,2,57,1.96551724137931,3.93103448275862E-07,1.14E-05,0,135374,2,11,0,0,0,0,0,11.4,401,-5,0,57,5,0.5,0,2.7,6,0,6,0,6,0.6,125526,0,0,0,0,1116,644,0,0,259,Leicester,Bournemouth,Burnley,Swansea,Man Utd,0,1.1,1.6,1.7,1,1.2,1.1,1.3,1,88
Harry,Bunn,MID,HUD,4500000,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,Swansea,Crystal Palace,Newcastle,Brighton,Watford,0,0,0,0,0,0,0,0,0,0
Oliver,Burke,MID,WBA,4900000,1,16,0.551724137931034,1.12596762843068E-07,3.26530612244898E-06,0,3613,0,8,0,0,0,0,0,3.3,10,-6,0,16,6,0.2,0,1,0,0,0,0,1,0,3724,0,0,0,0,244,12,0,0,45,Leicester,Bournemouth,Burnley,Swansea,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,16.2
Reece,Burke,DEF,WHU,4000000,0,0,0,0,0,0,1670,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2875,0,0,0,0,0,7,0,0,0,Burnley,Southampton,Chelsea,Stoke,Arsenal,0,0,0,0,0,0,0,0,0,0
Matt,Butcher,MID,BOU,4500000,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,11,0,0,0,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0
Jack,Butland,GLK,STK,5000000,11,93,3.6,7.2E-07,1.86E-05,0,152884,0,47,0,103,0,0,0,18.6,939,0,0,93,0,1.3,0,6.7,12,0,5,0,0,2.4,117952,1,0,0,2,2340,2985,0,0,506,Man City,Everton,Arsenal,Tottenham,West Ham,3.6,3.8,3.3,4.2,3.8,4.4,3.4,5.2,3.1,71.1
Sam,Byram,DEF,WHU,4200000,1,5,0.172413793103448,4.10509031198686E-08,1.19047619047619E-06,0,9939,1,7,0,0,0,0,0,1.2,140,-3,0,5,3,0.2,0,0.7,0,0,0,0,0,0.1,3285,0,0,0,0,246,85,0,0,41,Burnley,Southampton,Chelsea,Stoke,Arsenal,0,0,0,0,0,0.1,0.1,0.1,0.1,14.5
Willy,Caballero,GLK,CHE,4800000,0,7,0.241379310344828,5.02873563218391E-08,1.45833333333333E-06,0,11226,0,0,0,3,0,0,0,1.5,153,-2,0,7,2,0,0,0,0,0,1,0,0,0.1,8926,0,0,0,0,90,22,0,0,29,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.5
Yohan,Cabaye,MID,CRY,5300000,0,53,2.3,4.33962264150943E-07,1E-05,0,34041,4,30,0,0,0,0,0,10,263,-2,0,53,2,0.1,0,0.7,3,0,4,0,3,0.2,18476,0,0,0,0,1741,5,0,0,319,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0,1.5,1.5,1.6,2,1.4,2,1.4,2.3,128.9
Gary,Cahill,DEF,CHE,6200000,0,55,1.89655172413793,3.05895439377086E-07,8.87096774193548E-06,0,603537,0,19,0,0,0,0,0,8.9,1406,-3,0,55,3,0,0,0.3,2,0,7,0,0,3,84107,0,0,0,0,1452,221,0,1,320,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,2.5,0,1.6,2.1,1.4,1.8,1.1,1.7,1,45.7
Dominic,Calvert-Lewin,FWD,EVE,5000000,1,76,2.8,5.6E-07,1.52E-05,0,1069724,4,24,0,0,0,4,0,14.9,11330,0,1,76,0,0.1,0,0.7,3,0,6,0,6,4.6,1224701,0,0,0,1,1683,4044,-1,0,219,Brighton,Stoke,Man City,Liverpool,Swansea,3.4,2.3,2.7,2.6,1.9,3.1,2.1,3,1.9,110.4
Geoff,Cameron,DEF,STK,4300000,5,31,1.7,3.95348837209302E-07,7.2093023255814E-06,0,40936,2,27,0,0,0,0,0,7.2,113,-2,0,31,2,0.5,0,2.3,0,0,2,0,0,0.3,30160,0,0,0,0,1407,321,0,0,210,Man City,Everton,Arsenal,Tottenham,West Ham,1.1,1.2,1,1.4,1.2,1.4,1,2.1,0.9,38.1
Tyrese,Campbell,FWD,STK,4500000,0,1,0.0344827586206897,7.66283524904214E-09,2.22222222222222E-07,0,2592,0,1,0,0,0,0,0,0.2,1237,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.2,11915,0,0,0,0,26,4201,0,0,3,Man City,Everton,Arsenal,Tottenham,West Ham,0,0,0,0,0,0,0,0,0,0.6
Emre,Can,MID,LIV,4900000,3,89,3.7,7.55102040816327E-07,1.81632653061224E-05,0,547692,8,27,0,0,0,3,0,18.2,10116,-1,0,89,1,1.2,0,6,10,0,8,0,6,6.8,524406,0,0,0,2,1973,18206,0,0,482,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,2.1,3.8,3,3.6,4.2,3.2,4,2.7,4,117.4
Etienne,Capoue,MID,WAT,4800000,2,31,1.06896551724138,2.22701149425287E-07,6.45833333333333E-06,0,297337,3,13,0,0,0,1,0,6.5,305,-7,0,31,7,0.4,0,2,0,0,3,0,1,1.4,41055,0,0,0,0,817,203,0,0,142,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,39.8
Michael,Carrick,MID,MUN,4200000,0,1,0.0344827586206897,8.21018062397373E-09,2.38095238095238E-07,0,112220,0,0,0,0,0,0,0,0.2,872,-3,0,1,3,0.1,0,0.3,0,0,0,0,0,0.9,87184,0,0,0,0,24,905,0,0,0,Liverpool,Swansea,Man City,West Brom,Bournemouth,0,0,0,0,0,0,0,0,0,5.1
Andre,Carrillo,MID,WAT,5500000,3,62,2.4,4.36363636363636E-07,1.12727272727273E-05,0,10918,2,31,0,0,0,1,0,11.3,125,0,0,62,0,0.2,0,1,4,0,4,0,3,0.1,12916,0,0,0,0,1517,64,0,0,265,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,1.3,1.2,2.2,2,1.6,2,1.2,2.2,1.2,84.8
Guido,Carrillo,FWD,SOU,6500000,2,12,0.413793103448276,6.36604774535809E-08,1.84615384615385E-06,0,8165,0,5,0,0,0,0,0,1.8,926,0,0,12,0,0.5,0,3,0,0,1,0,1,0.1,14805,0,0,0,0,377,193,0,0,33,Newcastle,West Ham,Arsenal,Chelsea,Leicester,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,26.8
Andy,Carroll,FWD,WHU,5700000,0,25,2.1,3.68421052631579E-07,4.3859649122807E-06,0,102699,5,12,0,0,0,2,0,4.4,220,-3,0,25,3,0,0,0,3,0,3,0,1,0.2,103283,0,0,0,1,695,23,0,1,71,Burnley,Southampton,Chelsea,Stoke,Arsenal,0,0,0,0,0,1,1.7,1.4,2.2,49.8
Tom,Carroll,MID,SWA,4300000,1,65,2.3,5.34883720930233E-07,1.51162790697674E-05,0,588316,3,29,0,0,0,0,0,15.1,7675,-2,0,65,2,0.5,0,2,3,0,7,0,3,5.3,571113,0,0,0,0,2031,3071,0,0,330,Huddersfield,Man Utd,West Brom,Everton,Man City,1.4,0,1.2,1.5,2.6,1.2,1.8,1.6,2,101.7
Cameron,Carter-Vickers,DEF,TOT,4500000,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,Bournemouth,Chelsea,Stoke,Man City,Brighton,0,0,0,0,0,0,0,0,0,0
Craig,Cathcart,DEF,WAT,4400000,0,1,0.0344827586206897,7.83699059561129E-09,2.27272727272727E-07,0,1129,0,0,0,0,0,0,0,0.2,5,-1,0,1,1,0,0,0,0,0,0,0,0,0,328,0,0,0,0,19,7,0,0,4,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0,0,0,0,0,0,0,0,0,0.3
Diego,Cavalieri,GLK,CRY,4000000,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,108,0,0,0,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0,0,0,0,0,0,0,0,0,0
Santiago,Cazorla,MID,ARS,6900000,0,0,0,0,0,0,2440,0,0,0,0,0,0,0,0,29,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,967,0,0,0,0,0,14,0,0,0,Watford,Stoke,Southampton,Newcastle,West Ham,0,0,0,0,0,0,0,0,0,0
Petr,Cech,GLK,ARS,5300000,2,97,3.3,6.22641509433962E-07,1.83018867924528E-05,0,256545,1,41,0,70,0,0,0,18.3,1872,-2,0,97,2,0.4,0,2.3,4,0,9,0,0,4.3,137006,0,0,0,0,2589,887,0,0,500,Watford,Stoke,Southampton,Newcastle,West Ham,4.3,0,4.4,4,2.2,4.7,2.1,4.1,2.3,55.5
,Cedric,DEF,SOU,4700000,6,54,2.3,4.8936170212766E-07,1.14893617021277E-05,0,703650,1,29,0,0,0,0,0,11.5,707,-3,0,54,3,0.6,0,3,0,0,5,0,0,3.1,248523,0,0,0,0,1984,1658,0,0,329,Newcastle,West Ham,Arsenal,Chelsea,Leicester,1.6,0,2.1,1.8,2.1,1.6,1.7,1.3,1.6,81.9
Nacer,Chadli,MID,WBA,5600000,0,13,0.448275862068966,8.00492610837438E-08,2.32142857142857E-06,0,39507,1,2,0,0,0,1,0,2.3,24,-4,0,13,4,0,0,0,3,0,1,0,0,0.2,9681,0,0,0,1,174,9,0,0,30,Leicester,Bournemouth,Burnley,Swansea,Man Utd,0,0,0,0,0,0.2,0.2,0.2,0.2,10.1
Nathaniel,Chalobah,MID,WAT,4200000,0,12,0.413793103448276,9.85221674876847E-08,2.85714285714286E-06,0,203765,1,7,0,0,0,0,0,2.9,403,-3,0,12,3,0,0,0,0,0,3,0,0,0.8,129412,0,0,0,0,429,169,0,0,37,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0,0,0,0,0,0.2,0.2,0.2,0.2,19.6
Trevoh,Chalobah,DEF,CHE,4000000,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,164,0,0,0,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,0,0,0,0,0,0,0,0,0,0
,Chamberlain,MID,LIV,5600000,6,81,2.79310344827586,4.98768472906404E-07,1.44642857142857E-05,0,386366,1,24,0,0,0,3,0,14.5,3754,-4,0,81,4,0.8,0,4.3,5,0,4,0,5,3.1,353290,0,0,0,0,1476,11784,0,0,375,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,1.4,2.5,1.9,2.3,2.8,2.1,2.6,1.7,2.7,143.6
Calum,Chambers,DEF,ARS,4700000,1,6,0.206896551724138,4.40205429200293E-08,1.27659574468085E-06,0,25121,1,8,0,0,0,0,0,1.3,165,-3,0,6,3,0.1,0,0.3,0,0,0,0,0,0.2,9639,0,0,0,0,422,219,0,0,69,Watford,Stoke,Southampton,Newcastle,West Ham,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,17.3
,Chicharito,FWD,WHU,6700000,2,82,3.6,5.37313432835821E-07,1.22388059701493E-05,0,1877724,3,31,0,0,0,7,0,12.2,10620,-3,0,82,3,0.5,0,3.3,12,0,6,0,2,8.1,1239684,0,0,0,2,1430,4239,0,0,269,Burnley,Southampton,Chelsea,Stoke,Arsenal,4.1,0,4.3,2.2,4.8,2.4,3.9,3.3,4.8,99.5
Benjamin,Chilwell,DEF,LEI,4300000,2,40,1.37931034482759,3.20769847634322E-07,9.30232558139535E-06,0,63770,0,20,0,0,0,0,0,9.3,1851,-2,0,40,2,0.4,0,1.7,0,0,4,0,0,1.3,109201,0,0,0,0,1308,1326,0,1,227,West Brom,Brighton,Newcastle,Burnley,Southampton,0.7,0,0.7,0.8,0.8,1,1.2,1.3,0.7,45.3
Hamza,Choudhury,MID,LEI,4400000,0,1,0.0344827586206897,7.83699059561129E-09,2.27272727272727E-07,0,307,0,0,0,0,0,0,0,0.2,10,-1,0,1,1,0,0,0,0,0,0,0,0,0,416,0,0,0,0,7,20,0,0,2,West Brom,Brighton,Newcastle,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0.2
Eric Maxim,Choupo-Moting,MID,STK,5400000,3,99,3.5,6.48148148148148E-07,1.83333333333333E-05,0,692964,3,43,0,0,0,4,0,18.3,8098,-1,0,99,1,0.4,0,2.3,9,0,5,0,5,3.4,821472,0,0,0,2,2144,2907,0,0,313,Man City,Everton,Arsenal,Tottenham,West Ham,2.4,4.6,2.4,3.2,2.8,3.6,2.1,3.7,2.9,159.2
Andreas,Christensen,DEF,CHE,5300000,2,72,3.3,6.22641509433962E-07,1.35849056603774E-05,0,438557,0,13,0,0,0,0,0,13.6,1544,-2,0,72,2,0.6,0,3.3,4,0,8,0,0,2,504494,0,0,0,0,1617,13586,0,0,395,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,4.8,0,3.7,4.5,3.4,4.1,2.7,3.8,2.6,48.5
Ciaran,Clark,DEF,NEW,4400000,0,64,3.2,7.27272727272727E-07,1.45454545454545E-05,0,253526,3,30,0,0,0,2,0,14.5,3023,-1,0,64,1,0,0,0,6,0,4,0,1,1.9,291273,0,0,0,1,1745,911,0,0,317,Southampton,Huddersfield,Leicester,Arsenal,Everton,3.5,0,3.8,2.5,4.2,2.1,3.7,3.2,3.7,67.5
Jordy,Clasie,MID,SOU,4400000,0,0,0,0,0,0,18740,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4023,0,0,0,0,0,0,0,0,0,Newcastle,West Ham,Arsenal,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0
Tom,Cleverley,MID,WAT,5000000,0,58,2.5,5E-07,1.16E-05,0,101044,1,33,0,0,0,1,0,11.6,429,0,0,58,0,0,1,0,3,0,6,0,2,0.4,102404,0,0,0,1,1900,14,0,1,300,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0,0,0,0,0,2.2,1.3,2.3,1.2,92.1
Sam,Clucas,MID,SWA,4700000,2,60,2.7,5.74468085106383E-07,1.27659574468085E-05,0,26876,1,24,0,0,0,3,0,12.8,2950,-3,0,60,3,0.5,0,2.3,3,0,4,0,0,0.7,66054,0,0,0,1,1577,868,0,0,243,Huddersfield,Man Utd,West Brom,Everton,Man City,1.9,0,1.4,1.9,3.2,1.4,2.3,2.1,2.5,57.4
Nathaniel,Clyne,DEF,LIV,5300000,0,0,0,0,0,0,27921,0,0,0,0,0,0,0,0,26,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1449,0,0,0,0,0,10,0,0,0,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0
Jack,Colback,MID,NEW,4200000,0,0,0,0,0,0,113398,0,0,0,0,0,0,0,0,618,-3,0,0,3,0,0,0,0,0,0,0,0,0.8,113424,0,0,0,0,0,34,0,0,0,Southampton,Huddersfield,Leicester,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0
Joel,Coleman,GLK,HUD,4000000,0,0,0,0,0,0,73984,0,0,0,0,0,0,0,0,2441,0,-1,0,0,0,0,0,0,0,0,0,0,4.3,207187,0,0,0,0,0,964,1,0,0,Swansea,Crystal Palace,Newcastle,Brighton,Watford,0,0,0,0,0,0,0,0,0,0
Seamus,Coleman,DEF,EVE,6400000,4,7,0.241379310344828,3.77155172413793E-08,1.09375E-06,0,12639,0,3,0,0,0,0,0,1.1,132,-1,0,7,1,0.3,0,1.7,0,0,0,0,1,0.3,10378,0,0,0,0,225,2981,0,0,49,Brighton,Stoke,Man City,Liverpool,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,13.2
James,Collins,DEF,WHU,4300000,0,34,1.17241379310345,2.72654370489174E-07,7.90697674418605E-06,0,27791,3,16,0,0,0,1,0,7.9,2226,-2,0,34,2,0.6,0,2.7,3,0,3,0,0,0.4,31497,0,0,0,0,957,55,0,0,184,Burnley,Southampton,Chelsea,Stoke,Arsenal,0,0,0.8,0.6,0.9,0.6,0.6,0.6,0.7,42.9
Francis,Coquelin,MID,ARS,4300000,0,7,1,2.32558139534884E-07,1.62790697674419E-06,0,40870,0,6,0,0,0,0,0,1.6,96,-2,0,7,2,0,0,0,0,0,0,0,0,0.5,15783,0,0,0,0,164,1,0,0,35,Watford,Stoke,Southampton,Newcastle,West Ham,0,0,0,0,0,0,0,0,0,4.8
Jack,Cork,MID,BUR,4600000,2,73,2.5,5.43478260869565E-07,1.58695652173913E-05,0,344878,6,26,0,0,0,1,0,15.9,3591,1,0,73,-1,0.4,0,2,3,0,10,0,1,2.9,437769,0,0,0,0,2610,2421,0,0,397,West Ham,West Brom,Watford,Leicester,Stoke,1.7,0,1.8,1.6,2.2,1.7,2.2,1.4,2.3,90.7
,Costa,FWD,CHE,9500000,0,0,0,0,0,0,66357,0,0,0,0,0,0,0,0,33,-5,0,0,5,0,0,0,0,0,0,0,0,0.4,2419,0,0,0,0,0,0,0,0,0,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,0,0,0,0,0,0,0,0,0,0
Thibaut,Courtois,GLK,CHE,5400000,2,111,4,7.40740740740741E-07,2.05555555555556E-05,0,792048,1,26,0,57,0,0,0,20.6,5080,-1,0,111,1,0.6,0,3.3,2,0,13,0,0,11.4,479764,0,0,0,0,2520,5688,0,0,507,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,5.8,0,4.9,5.8,4.5,5.3,3.6,5,3.6,41.2
Philippe,Coutinho,MID,LIV,9100000,0,103,7.4,8.13186813186813E-07,1.13186813186813E-05,0,1725811,0,14,0,0,0,7,0,11.3,1001,1,0,103,-1,0,0,0,15,0,5,0,7,3.1,1531097,0,0,0,4,1109,3,0,0,381,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,169.4
Martin,Cranie,DEF,HUD,4000000,0,2,0.7,1.75E-07,5E-07,0,24238,0,7,0,0,0,0,0,0.5,169,0,0,2,0,0,0,0,0,0,0,0,0,0.2,24121,0,0,0,0,179,9,0,0,35,Swansea,Crystal Palace,Newcastle,Brighton,Watford,0,0,0,0,0,0,0,0,0,4.7
Aaron,Cresswell,DEF,WHU,5100000,3,87,3.2,6.27450980392157E-07,1.70588235294118E-05,0,247713,4,46,0,0,0,0,0,17.1,4109,1,0,87,-1,0.9,0,4.7,10,0,7,0,6,2.7,400186,0,0,0,0,2289,6570,0,0,457,Burnley,Southampton,Chelsea,Stoke,Arsenal,3.8,0,3.7,2.7,4.1,2.5,3.1,2.3,3.4,109.7
Peter,Crouch,FWD,STK,4800000,1,52,2.4,5E-07,1.08333333333333E-05,0,366304,1,20,0,0,0,3,0,10.8,3095,-2,0,52,2,0.1,0,0.3,4,0,0,0,2,2.3,349458,0,0,0,0,1082,2097,0,0,158,Man City,Everton,Arsenal,Tottenham,West Ham,2,2.6,1.3,2,1.6,2.2,1.4,2.5,1.6,76.4
Josh,Cullen,MID,WHU,4500000,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,672,0,0,0,0,0,27,0,0,0,Burnley,Southampton,Chelsea,Stoke,Arsenal,0,0,0,0,0,0,0,0,0,0
Charlie,Daniels,DEF,BOU,4700000,2,72,2.8,5.95744680851064E-07,1.53191489361702E-05,0,1070048,0,35,0,0,0,1,0,15.3,5494,-3,0,72,3,0.1,0,0.7,4,0,5,0,1,7.6,537988,0,0,0,0,2232,2987,0,0,436,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,2.9,3.1,2.7,4,2.4,2.9,2.8,2.7,2.5,94.7
,Danilo,DEF,MCI,5000000,1,72,4.2,8.4E-07,1.44E-05,0,403756,1,7,0,0,0,2,0,14.4,4906,-5,0,72,5,0.5,0,2.7,5,0,7,0,1,2.9,312865,0,0,0,1,948,6420,0,0,292,Stoke,Everton,Man Utd,Tottenham,Swansea,4.9,0,3.4,5.2,4.2,4.9,4.9,5.5,5,50.8
Scott,Dann,DEF,CRY,4600000,0,32,1.9,4.1304347826087E-07,6.95652173913044E-06,0,87267,4,26,0,0,0,1,0,7,122,-4,0,32,4,0,0,0,0,0,1,0,0,0.3,39405,0,0,0,0,1434,7,0,0,211,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0,0,0,0,0,1.4,1.5,1.4,1.7,67
Karl,Darlow,GLK,NEW,4400000,0,33,1.13793103448276,2.58620689655172E-07,7.5E-06,0,27665,0,15,0,35,0,0,0,7.5,631,-1,0,33,1,0,0,0,2,0,2,0,0,0.3,24571,1,0,0,1,900,92,0,0,172,Southampton,Huddersfield,Leicester,Arsenal,Everton,0.7,0,0.8,0.6,0.9,0.6,0.7,0.6,0.7,25.9
Matteo,Darmian,DEF,MUN,4900000,0,9,0.310344827586207,6.33356790992259E-08,1.83673469387755E-06,0,33306,0,2,0,0,0,0,0,1.8,52,-6,0,9,6,0,0,0,0,0,1,0,0,0.2,7078,0,0,0,0,195,24,0,0,46,Liverpool,Swansea,Man City,West Brom,Bournemouth,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.8
,David Luiz,DEF,CHE,5700000,0,32,1.10344827586207,1.93587416817907E-07,5.6140350877193E-06,0,1188340,3,13,0,0,0,1,0,5.6,1547,-3,0,32,3,0,0,0,0,0,3,0,2,8.3,326650,0,0,0,0,838,43,0,1,186,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,0,0,0,0.9,0.6,0.8,0.6,0.7,0.6,29.6
,David Silva,MID,MCI,8000000,9,125,5.4,6.75E-07,1.5625E-05,0,2306838,5,13,0,0,0,6,0,15.8,3039,0,-1,125,0,0.7,0,5.7,18,0,11,0,9,8.4,2343235,0,0,0,3,1910,52380,1,0,491,Stoke,Everton,Man Utd,Tottenham,Swansea,5.7,0,6.5,5.9,4.8,6.9,5.8,7.6,6.1,221.2
Ben,Davies,DEF,TOT,5900000,6,125,5.2,8.8135593220339E-07,2.11864406779661E-05,0,1594501,1,15,0,0,0,2,0,21.2,6652,4,-1,125,-4,1.4,0,8.3,14,0,10,0,6,23.9,2496615,0,0,0,4,1873,57414,1,0,529,Bournemouth,Chelsea,Stoke,Man City,Brighton,5.2,0,5.8,6.2,6.2,5.9,7.5,5.4,6.7,133.7
Tom,Davies,MID,EVE,5100000,1,45,1.8,3.52941176470588E-07,8.82352941176471E-06,0,67338,6,20,0,0,0,1,0,8.8,453,-4,0,45,4,0.6,0,3.3,0,0,4,0,2,0.4,37378,0,0,0,0,1409,588,0,0,167,Brighton,Stoke,Man City,Liverpool,Swansea,1.4,0.9,0.9,1,0.9,1.5,0.9,1.3,0.9,50.8
Steven,Davis,MID,SOU,4700000,0,70,3.2,6.80851063829787E-07,1.48936170212766E-05,0,440273,0,21,0,0,0,3,0,14.9,3755,-3,0,70,3,0.1,0,0.3,6,0,4,0,2,1.6,482211,0,0,0,2,1483,20,0,0,334,Newcastle,West Ham,Arsenal,Chelsea,Leicester,0,0,2.7,2.3,2.7,2.7,3.2,3.1,1.9,82.4
Craig,Dawson,DEF,WBA,4800000,2,61,3.2,6.66666666666667E-07,1.27083333333333E-05,0,317250,4,26,0,0,0,2,0,12.7,852,-2,0,61,2,0.7,0,3.3,3,0,5,0,0,1.6,116549,0,0,0,1,1700,1387,0,0,293,Leicester,Bournemouth,Burnley,Swansea,Man Utd,3.5,2.3,3.9,3.6,2.1,3.8,2.3,3.7,3.7,74.6
Kevin,De Bruyne,MID,MCI,10400000,3,180,6.2,5.96153846153846E-07,1.73076923076923E-05,0,2054396,1,19,0,0,0,7,0,17.3,19365,4,0,180,-4,0.6,0,6.3,25,0,15,0,16,25.2,1897566,0,0,0,5,2491,26055,0,0,750,Stoke,Everton,Man Utd,Tottenham,Swansea,7,0,7.5,7.2,5.9,8.3,7.1,9.1,7.5,307.2
David,de Gea,GLK,MUN,5900000,1,142,4.9,8.30508474576271E-07,2.40677966101695E-05,0,902332,0,22,0,95,0,0,0,24.1,25924,4,0,142,-4,0.4,0,2.3,10,0,15,0,0,43.7,1214202,0,0,0,0,2610,4601,0,0,610,Liverpool,Swansea,Man City,West Brom,Bournemouth,6.8,0,6.5,4.3,7,4.4,7.4,5.1,7.2,67.5
Siem,de Jong,MID,NEW,4900000,0,0,0,0,0,0,9725,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,525,0,0,0,0,0,0,0,0,0,Southampton,Huddersfield,Leicester,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0
Mathieu,Debuchy,DEF,ARS,4500000,0,0,0,0,0,0,1587,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1474,0,0,0,0,0,3,0,0,0,Watford,Stoke,Southampton,Newcastle,West Ham,0,0,0,0,0,0,0,0,0,0
Troy,Deeney,FWD,WAT,6300000,9,61,3,4.76190476190476E-07,9.68253968253968E-06,0,75685,1,19,0,0,0,5,0,9.7,2398,-2,0,61,2,1.1,0,6.7,7,0,4,0,2,0.9,79767,0,0,0,1,1213,10494,0,1,223,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,2,2.1,3.4,3,2.6,3.4,2.1,3.3,2,89.9
Jermain,Defoe,FWD,BOU,7600000,0,42,1.44827586206897,1.90562613430127E-07,5.52631578947368E-06,0,209579,1,15,0,0,0,3,0,5.5,194,-4,0,42,4,0,0,0.3,4,0,2,0,1,1.4,47124,0,0,0,1,804,145,0,0,132,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,0.9,1.2,0.8,1.1,0.7,1,0.9,1,0.7,61.9
Steven,Defour,MID,BUR,5400000,0,62,2.6,4.81481481481482E-07,1.14814814814815E-05,0,33730,6,17,0,0,0,1,0,11.5,195,-1,0,62,1,0,0,0,0,0,12,0,1,0.3,26845,0,0,0,0,1998,17,0,0,353,West Ham,West Brom,Watford,Leicester,Stoke,0,0,0,0,0,1.8,2.3,1.5,2.4,78.4
Damien,Delaney,DEF,CRY,4200000,0,1,0.0344827586206897,8.21018062397373E-09,2.38095238095238E-07,0,24420,0,5,0,0,0,0,0,0.2,65,-3,0,1,3,0.1,0,0.3,0,0,0,0,0,0.2,4243,0,0,0,0,95,73,0,0,19,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0,0,0,0,0,0,0,0,0,4
Fabian,Delph,MID,MCI,4500000,0,42,1.44827586206897,3.2183908045977E-07,9.33333333333333E-06,0,119012,1,12,0,0,0,1,0,9.3,313,0,0,42,0,0,0,0,0,0,5,0,1,0.4,117670,0,0,0,0,1282,234,0,0,294,Stoke,Everton,Man Utd,Tottenham,Swansea,0,0,0.8,0.7,0.7,0.9,0.7,1.1,0.8,52.3
